Query Number,Time,SQLStatement
94,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=47
94,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=47
94,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=47
94,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=47
94,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=47
96,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=48
96,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=48
96,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=48
96,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=48
96,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=48
96,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=48
96,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=48
96,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=48
98,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=49
98,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=49
98,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=49
98,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=49
98,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=49
98,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=49
98,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=49
98,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=49
100,0.001299,SELECT itemID FROM dataminingdb.itemsets WHERE transId=50
100,0.001299,SELECT itemID FROM dataminingdb.itemsets WHERE transId=50
100,0.001299,SELECT itemID FROM dataminingdb.itemsets WHERE transId=50
100,0.001299,SELECT itemID FROM dataminingdb.itemsets WHERE transId=50
100,0.001299,SELECT itemID FROM dataminingdb.itemsets WHERE transId=50
100,0.001299,SELECT itemID FROM dataminingdb.itemsets WHERE transId=50
100,0.001299,SELECT itemID FROM dataminingdb.itemsets WHERE transId=50
100,0.001299,SELECT itemID FROM dataminingdb.itemsets WHERE transId=50
102,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=51
102,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=51
102,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=51
102,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=51
102,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=51
102,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=51
102,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=51
102,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=51
104,0.00147,SELECT itemID FROM dataminingdb.itemsets WHERE transId=52
104,0.00147,SELECT itemID FROM dataminingdb.itemsets WHERE transId=52
104,0.00147,SELECT itemID FROM dataminingdb.itemsets WHERE transId=52
104,0.00147,SELECT itemID FROM dataminingdb.itemsets WHERE transId=52
104,0.00147,SELECT itemID FROM dataminingdb.itemsets WHERE transId=52
104,0.00147,SELECT itemID FROM dataminingdb.itemsets WHERE transId=52
104,0.00147,SELECT itemID FROM dataminingdb.itemsets WHERE transId=52
104,0.00147,SELECT itemID FROM dataminingdb.itemsets WHERE transId=52
106,0.00146675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=53
106,0.00146675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=53
106,0.00146675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=53
106,0.00146675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=53
106,0.00146675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=53
106,0.00146675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=53
106,0.00146675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=53
106,0.00146675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=53
108,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=54
108,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=54
108,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=54
108,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=54
108,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=54
108,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=54
108,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=54
108,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=54
110,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=55
110,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=55
110,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=55
110,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=55
110,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=55
110,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=55
110,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=55
110,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=55
112,0.00130075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=56
112,0.00130075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=56
112,0.00130075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=56
112,0.00130075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=56
112,0.00130075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=56
112,0.00130075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=56
112,0.00130075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=56
112,0.00130075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=56
114,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=57
114,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=57
114,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=57
114,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=57
114,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=57
114,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=57
114,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=57
114,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=57
116,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=58
116,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=58
116,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=58
116,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=58
116,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=58
116,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=58
116,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=58
116,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=58
118,0.0013575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=59
118,0.0013575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=59
118,0.0013575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=59
118,0.0013575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=59
118,0.0013575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=59
118,0.0013575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=59
118,0.0013575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=59
118,0.0013575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=59
120,0.00131325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=60
120,0.00131325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=60
120,0.00131325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=60
120,0.00131325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=60
120,0.00131325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=60
120,0.00131325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=60
120,0.00131325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=60
120,0.00131325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=60
122,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=61
122,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=61
122,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=61
122,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=61
122,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=61
122,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=61
122,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=61
122,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=61
124,0.00131225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=62
124,0.00131225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=62
124,0.00131225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=62
124,0.00131225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=62
124,0.00131225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=62
124,0.00131225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=62
124,0.00131225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=62
124,0.00131225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=62
126,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=63
126,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=63
126,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=63
126,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=63
126,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=63
126,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=63
126,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=63
126,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=63
128,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=64
128,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=64
128,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=64
128,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=64
128,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=64
128,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=64
128,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=64
128,0.00129975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=64
130,0.001303,SELECT itemID FROM dataminingdb.itemsets WHERE transId=65
130,0.001303,SELECT itemID FROM dataminingdb.itemsets WHERE transId=65
130,0.001303,SELECT itemID FROM dataminingdb.itemsets WHERE transId=65
130,0.001303,SELECT itemID FROM dataminingdb.itemsets WHERE transId=65
130,0.001303,SELECT itemID FROM dataminingdb.itemsets WHERE transId=65
130,0.001303,SELECT itemID FROM dataminingdb.itemsets WHERE transId=65
130,0.001303,SELECT itemID FROM dataminingdb.itemsets WHERE transId=65
130,0.001303,SELECT itemID FROM dataminingdb.itemsets WHERE transId=65
132,0.00129275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=66
132,0.00129275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=66
132,0.00129275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=66
132,0.00129275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=66
132,0.00129275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=66
132,0.00129275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=66
132,0.00129275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=66
132,0.00129275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=66
134,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=67
134,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=67
134,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=67
134,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=67
134,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=67
134,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=67
134,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=67
134,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=67
136,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=68
136,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=68
136,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=68
136,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=68
136,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=68
136,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=68
136,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=68
136,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=68
138,0.00132025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=69
138,0.00132025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=69
138,0.00132025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=69
138,0.00132025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=69
138,0.00132025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=69
138,0.00132025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=69
138,0.00132025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=69
138,0.00132025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=69
140,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=70
140,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=70
140,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=70
140,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=70
140,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=70
140,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=70
140,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=70
140,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=70
142,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=71
142,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=71
142,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=71
142,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=71
142,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=71
142,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=71
142,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=71
142,0.00132,SELECT itemID FROM dataminingdb.itemsets WHERE transId=71
144,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=72
144,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=72
144,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=72
144,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=72
144,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=72
144,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=72
144,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=72
144,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=72
146,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=73
146,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=73
146,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=73
146,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=73
146,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=73
146,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=73
146,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=73
146,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=73
148,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=74
148,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=74
148,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=74
148,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=74
148,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=74
148,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=74
148,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=74
148,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=74
150,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=75
150,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=75
150,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=75
150,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=75
150,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=75
150,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=75
150,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=75
150,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=75
152,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=76
152,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=76
152,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=76
152,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=76
152,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=76
152,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=76
152,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=76
152,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=76
154,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=77
154,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=77
154,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=77
154,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=77
154,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=77
154,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=77
154,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=77
154,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=77
156,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=78
156,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=78
156,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=78
156,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=78
156,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=78
156,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=78
156,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=78
156,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=78
158,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=79
158,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=79
158,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=79
158,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=79
158,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=79
158,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=79
158,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=79
